Format,generic_qhts,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248
Fit_Output,Comp_ID,Comp_Name,Readout,SMILES,Log_AC50_M,S_0,S_Inf,Hill_Slope,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
1,NCGC00106517-01,null,fluc,COC1=C(Cl)C=C(NC(=O)CN2C(=O)N(CCC(=O)NCC3=C(OC)C=CC=C3)C(=O)C4=CC=CC=C24)C=C1,-4.8643,0.551,-93.174,4.955,-6.337,0,0,0,0,0,-10.232,18.839,-0.754,-80.342,-91.429
1,NCGC00106517-01,null,nluc,COC1=C(Cl)C=C(NC(=O)CN2C(=O)N(CCC(=O)NCC3=C(OC)C=CC=C3)C(=O)C4=CC=CC=C24)C=C1,-4.9143,8.733,-115.047,4.504,-4.275,0,6.603,11.956,18.448,0,-3.29,43.719,2.573,-101.293,-115.058
1,NCGC00106733-01,null,fluc,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4C)C5=CC=CC=C5C3=O)C=C2)C=C1,-5.0143,0,-114.375,1.885,16.244,0,-18.193,-4.582,-10.405,-3.593,13.094,0,-38.603,-87.967,-105.902
1,NCGC00106733-01,null,nluc,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4C)C5=CC=CC=C5C3=O)C=C2)C=C1,-5.2143,1.542,-119.085,3.929,18.839,0,-13.795,-13.046,0,0,0,20.985,-64.297,-104.487,-133.204
1,NCGC00106735-01,null,fluc,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4)C5=CC=CC=C5C3=O)C=C2)C=C1,-4.8143,-8.516,-106.463,4.449,14.767,-16.878,0.197,-8.262,-14.233,-27.973,-2.358,-19.91,-3.898,-79.965,-106.891
1,NCGC00107909-01,null,nluc,CC1=CC\2=C(SC3=C(C=C(C=C3)C(=O)NC4CCCC4)\N=C2C)C=C1,-5.6143,21.098,-80.572,2.253,3.242,-32.964,31.89,43.673,0,27.302,12.626,-22.601,-71.52,-73.471,-84.192
1,NCGC00108183-01,null,nluc,CCOC1=CC=C(OCC)C(=C1)NC(=O)C2=C(N)[N](CC(=O)NC3=C(OC)C=CC(=C3)Cl)N=N2,-4.8643,0.506,-87.56,4.955,-1.712,4.263,-2.521,6.132,13.723,-21.76,-0.551,5.936,0.54,-73.442,-87.385
1,NCGC00108299-01,null,fluc,CN(CCCNC(=O)C1=CC(=NC2=CC=CC=C12)NC3=CC(=CC(=C3)C)C)C4CCCCC4,-4.8143,2.012,-125.776,4.955,0,-6.213,-0.131,0,0.954,4.438,0,5.698,12.286,-98.612,-121.876
1,NCGC00108299-01,null,nluc,CN(CCCNC(=O)C1=CC(=NC2=CC=CC=C12)NC3=CC(=CC(=C3)C)C)C4CCCCC4,-4.8143,0,-172.349,4.955,0,-3.837,8.771,-6.968,0,-17.656,5.019,11.662,3.199,-133.637,-169.97
1,NCGC00108700-01,null,fluc,CC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=C(Cl)C=CC=C4)C5=CC=C(C)C=C5)C=C1,-5.3143,1.8,-104.9,1.928,2.107,-9.188,4.193,12.778,-9.42,15.916,-8.328,-13.905,-64.995,-97.903,-104.068
